,Absorber_Left_Center_nX,Absorber_Left_Center_nY,Absorber_Right_Center_nX,Absorber_Right_Center_nY,CAN_Driver_is_responsive,CAN_S_Driver_ID_Confidence_1,CAN_S_Driver_ID_Confidence_2,CAN_S_Driver_ID_Confidence_3,CAN_S_Driver_ID_Top_1,CAN_S_Driver_ID_Top_2,CAN_S_Driver_ID_Top_3,CAN_S_EnrollAndDeleteStatus,CAN_S_Gaze_ROI,CAN_S_Gaze_ROI_X,CAN_S_Gaze_ROI_Y,CAN_S_HasStoredIDs,CAN_S_Head_Pos_X,CAN_S_Head_Pos_Y,CAN_S_Head_Pos_Z,CAN_S_Head_Pos_type,CAN_S_StWhl_adjust_occlusion,CAN_S_camera_close_blocked,CAN_S_drcam_status,CAN_S_driverID_MsgCnt,CAN_S_face_detection,CAN_S_glasses_detected,CAN_S_glasses_detected_old,CAN_eye_blink_A_closing,CAN_eye_blink_A_opening,CAN_eye_blink_conf,CAN_eye_blink_counter,CAN_eye_blink_duration,CAN_eye_blink_t_closing,CAN_eye_blink_t_opening,CAN_eye_closure,CAN_eye_closure_left,CAN_eye_closure_left_conf,CAN_eye_closure_right,CAN_eye_closure_right_conf,CAN_glint_detected,CAN_long_eyeclosure,CurrentStatus,FrameDiff,FrameHistory,FrameTimeStamp,HSVL_MS_CAN_S_Eye_dist,HSVL_MS_CAN_S_Head_tracking_mode,HSVL_MS_CAN_S_Head_tracking_status,HSVL_MS_S_Head_Pos_Disp_X,HSVL_MS_S_Head_Pos_Disp_Y,HSVL_MS_S_Head_Pos_Disp_Z,HSVL_MS_S_Head_Pos_Veh_X,HSVL_MS_S_Head_Pos_Veh_Y,HSVL_MS_S_Head_Pos_Veh_Z,HSVL_S_Head_dir_h,HSVL_S_Head_dir_v,Het2DLandmark.f_left_positionX0,Het2DLandmark.f_left_positionX1,Het2DLandmark.f_left_positionX2,Het2DLandmark.f_left_positionX3,Het2DLandmark.f_left_positionX4,Het2DLandmark.f_left_positionX5,Het2DLandmark.f_left_positionX6,Het2DLandmark.f_left_positionX7,Het2DLandmark.f_left_positionY0,Het2DLandmark.f_left_positionY1,Het2DLandmark.f_left_positionY2,Het2DLandmark.f_left_positionY3,Het2DLandmark.f_left_positionY4,Het2DLandmark.f_left_positionY5,Het2DLandmark.f_left_positionY6,Het2DLandmark.f_left_positionY7,Het2DLandmark.f_left_position_valid0,Het2DLandmark.f_left_position_valid1,Het2DLandmark.f_left_position_valid2,Het2DLandmark.f_left_position_valid3,Het2DLandmark.f_left_position_valid4,Het2DLandmark.f_left_position_valid5,Het2DLandmark.f_left_position_valid6,Het2DLandmark.f_left_position_valid7,Het2DLandmark.f_right_positionX0,Het2DLandmark.f_right_positionX1,Het2DLandmark.f_right_positionX2,Het2DLandmark.f_right_positionX3,Het2DLandmark.f_right_positionX4,Het2DLandmark.f_right_positionX5,Het2DLandmark.f_right_positionX6,Het2DLandmark.f_right_positionX7,Het2DLandmark.f_right_positionY0,Het2DLandmark.f_right_positionY1,Het2DLandmark.f_right_positionY2,Het2DLandmark.f_right_positionY3,Het2DLandmark.f_right_positionY4,Het2DLandmark.f_right_positionY5,Het2DLandmark.f_right_positionY6,Het2DLandmark.f_right_positionY7,Het2DLandmark.f_right_position_valid0,Het2DLandmark.f_right_position_valid1,Het2DLandmark.f_right_position_valid2,Het2DLandmark.f_right_position_valid3,Het2DLandmark.f_right_position_valid4,Het2DLandmark.f_right_position_valid5,Het2DLandmark.f_right_position_valid6,Het2DLandmark.f_right_position_valid7,Het2DLandmark.f_stereo_face_plane_nose_residual_mm,HetAlgoEyelidPosition.f_le_lc_positionX0,HetAlgoEyelidPosition.f_le_lc_positionX1,HetAlgoEyelidPosition.f_le_lc_positionX2,HetAlgoEyelidPosition.f_le_lc_positionX3,HetAlgoEyelidPosition.f_le_lc_positionX4,HetAlgoEyelidPosition.f_le_lc_positionX5,HetAlgoEyelidPosition.f_le_lc_positionX6,HetAlgoEyelidPosition.f_le_lc_positionY0,HetAlgoEyelidPosition.f_le_lc_positionY1,HetAlgoEyelidPosition.f_le_lc_positionY2,HetAlgoEyelidPosition.f_le_lc_positionY3,HetAlgoEyelidPosition.f_le_lc_positionY4,HetAlgoEyelidPosition.f_le_lc_positionY5,HetAlgoEyelidPosition.f_le_lc_positionY6,HetAlgoEyelidPosition.f_le_lc_position_valid0,HetAlgoEyelidPosition.f_le_lc_position_valid1,HetAlgoEyelidPosition.f_le_lc_position_valid2,HetAlgoEyelidPosition.f_le_lc_position_valid3,HetAlgoEyelidPosition.f_le_lc_position_valid4,HetAlgoEyelidPosition.f_le_lc_position_valid5,HetAlgoEyelidPosition.f_le_lc_position_valid6,HetAlgoEyelidPosition.f_le_rc_positionX0,HetAlgoEyelidPosition.f_le_rc_positionX1,HetAlgoEyelidPosition.f_le_rc_positionX2,HetAlgoEyelidPosition.f_le_rc_positionX3,HetAlgoEyelidPosition.f_le_rc_positionX4,HetAlgoEyelidPosition.f_le_rc_positionX5,HetAlgoEyelidPosition.f_le_rc_positionX6,HetAlgoEyelidPosition.f_le_rc_positionY0,HetAlgoEyelidPosition.f_le_rc_positionY1,HetAlgoEyelidPosition.f_le_rc_positionY2,HetAlgoEyelidPosition.f_le_rc_positionY3,HetAlgoEyelidPosition.f_le_rc_positionY4,HetAlgoEyelidPosition.f_le_rc_positionY5,HetAlgoEyelidPosition.f_le_rc_positionY6,HetAlgoEyelidPosition.f_le_rc_position_valid0,HetAlgoEyelidPosition.f_le_rc_position_valid1,HetAlgoEyelidPosition.f_le_rc_position_valid2,HetAlgoEyelidPosition.f_le_rc_position_valid3,HetAlgoEyelidPosition.f_le_rc_position_valid4,HetAlgoEyelidPosition.f_le_rc_position_valid5,HetAlgoEyelidPosition.f_le_rc_position_valid6,HetAlgoEyelidPosition.f_re_lc_positionX0,HetAlgoEyelidPosition.f_re_lc_positionX1,HetAlgoEyelidPosition.f_re_lc_positionX2,HetAlgoEyelidPosition.f_re_lc_positionX3,HetAlgoEyelidPosition.f_re_lc_positionX4,HetAlgoEyelidPosition.f_re_lc_positionX5,HetAlgoEyelidPosition.f_re_lc_positionX6,HetAlgoEyelidPosition.f_re_lc_positionY0,HetAlgoEyelidPosition.f_re_lc_positionY1,HetAlgoEyelidPosition.f_re_lc_positionY2,HetAlgoEyelidPosition.f_re_lc_positionY3,HetAlgoEyelidPosition.f_re_lc_positionY4,HetAlgoEyelidPosition.f_re_lc_positionY5,HetAlgoEyelidPosition.f_re_lc_positionY6,HetAlgoEyelidPosition.f_re_lc_position_valid0,HetAlgoEyelidPosition.f_re_lc_position_valid1,HetAlgoEyelidPosition.f_re_lc_position_valid2,HetAlgoEyelidPosition.f_re_lc_position_valid3,HetAlgoEyelidPosition.f_re_lc_position_valid4,HetAlgoEyelidPosition.f_re_lc_position_valid5,HetAlgoEyelidPosition.f_re_lc_position_valid6,HetAlgoEyelidPosition.f_re_rc_positionX0,HetAlgoEyelidPosition.f_re_rc_positionX1,HetAlgoEyelidPosition.f_re_rc_positionX2,HetAlgoEyelidPosition.f_re_rc_positionX3,HetAlgoEyelidPosition.f_re_rc_positionX4,HetAlgoEyelidPosition.f_re_rc_positionX5,HetAlgoEyelidPosition.f_re_rc_positionX6,HetAlgoEyelidPosition.f_re_rc_positionY0,HetAlgoEyelidPosition.f_re_rc_positionY1,HetAlgoEyelidPosition.f_re_rc_positionY2,HetAlgoEyelidPosition.f_re_rc_positionY3,HetAlgoEyelidPosition.f_re_rc_positionY4,HetAlgoEyelidPosition.f_re_rc_positionY5,HetAlgoEyelidPosition.f_re_rc_positionY6,HetAlgoEyelidPosition.f_re_rc_position_valid0,HetAlgoEyelidPosition.f_re_rc_position_valid1,HetAlgoEyelidPosition.f_re_rc_position_valid2,HetAlgoEyelidPosition.f_re_rc_position_valid3,HetAlgoEyelidPosition.f_re_rc_position_valid4,HetAlgoEyelidPosition.f_re_rc_position_valid5,HetAlgoEyelidPosition.f_re_rc_position_valid6,HetAlgoGlintPosition.MS_S_Gaze_LE_Cornea_Center_X,HetAlgoGlintPosition.MS_S_Gaze_LE_Cornea_Center_Y,HetAlgoGlintPosition.MS_S_Gaze_LE_Cornea_Center_Z,HetAlgoGlintPosition.MS_S_Gaze_RE_Cornea_Center_X,HetAlgoGlintPosition.MS_S_Gaze_RE_Cornea_Center_Y,HetAlgoGlintPosition.MS_S_Gaze_RE_Cornea_Center_Z,HetAlgoGlintPosition.f_le_glint_position_idx_0_X,HetAlgoGlintPosition.f_le_glint_position_idx_0_Y,HetAlgoGlintPosition.f_le_glint_position_idx_1_X,HetAlgoGlintPosition.f_le_glint_position_idx_1_Y,HetAlgoGlintPosition.f_re_glint_position_idx_0_X,HetAlgoGlintPosition.f_re_glint_position_idx_0_Y,HetAlgoGlintPosition.f_re_glint_position_idx_1_X,HetAlgoGlintPosition.f_re_glint_position_idx_1_Y,LGE_BD_frame_count,LGE_DB_frame_count,LGE_DI_Ext_frame_count,LGE_DI_frame_count,LGE_DOT_frame_count,LGE_OOF_frame_count,LGE_SP_frame_count,LGE_SWBA_frame_count,MS_EyeDetection,MS_EyeLeftCameraLeft,MS_EyeLeftCameraLeft_old,MS_EyeLeftCameraRight,MS_EyeLeftCameraRight_old,MS_EyeRightCameraLeft,MS_EyeRightCameraLeft_old,MS_EyeRightCameraRight,MS_EyeRightCameraRight_old,MS_Eye_blink_freq,MS_Eye_blink_freq_conf,MS_HeadOcclusion,MS_Intended_head_movement,MS_MouthNoseCameraLeft,MS_MouthNoseCameraRight,MS_PERCLOS_AAS,MS_PERCLOS_AAS_conf,MS_PERCLOS_strict,MS_S_Gaze_LE_Center_X,MS_S_Gaze_LE_Center_Y,MS_S_Gaze_LE_Center_Z,MS_S_Gaze_LE_VA_rot_X,MS_S_Gaze_LE_VA_rot_Y,MS_S_Gaze_LE_VA_rot_Z,MS_S_Gaze_RE_Center_X,MS_S_Gaze_RE_Center_Y,MS_S_Gaze_RE_Center_Z,MS_S_Gaze_RE_VA_rot_X,MS_S_Gaze_RE_VA_rot_Y,MS_S_Gaze_RE_VA_rot_Z,MS_S_Gaze_ROI_X_Raw,MS_S_Gaze_ROI_Y_Raw,MS_S_Gaze_rot_X,MS_S_Gaze_rot_Y,MS_S_Gaze_rot_Z,MS_S_Head_rot_X,MS_S_Head_rot_Y,MS_S_Head_rot_Z,MS_camera_blockage_detection,MS_eye_closed,MS_eye_closed_AAS,MS_eye_closed_strict,MS_nod_head_gesture,MS_shake_head_gesture,MS_spoofing_detected,MouthNoseCameraLeft,MouthNoseCameraRight,Number_of_eye_blinks_haf,OutConfidenceGenuine,OutConfidenceSpoof,ResultDataType,S_Head_Pos_Disp_x,S_Head_Pos_Disp_y,S_Head_Pos_Disp_z,S_Head_dir_h,S_Head_dir_v,S_Head_tracking_status_from_early,Wheel_Left_Center_nX,Wheel_Left_Center_nY,Wheel_Right_Center_nX,Wheel_Right_Center_nY,arrDrviers_01,arrDrviers_02,arrDrviers_03,arrDrviers_04,arrDrviers_05,arrDrviers_06,arrDrviers_07,arrDrviers_08,arrDrviers_09,arrDrviers_10,arrDrviers_11,arrDrviers_12,arrDrviers_13,bFilteringFlag,bIsHeadGestureResult,bIsHeadMoving,bLeftIRLight,bOutOfFocus,chunk_time,datFileId,disp_left_cam_blocked_0,disp_left_cam_blocked_1,disp_left_cam_blocked_2,disp_left_cam_blocked_3,disp_right_cam_blocked_0,disp_right_cam_blocked_1,disp_right_cam_blocked_2,disp_right_cam_blocked_3,eye_left_blockage,eye_left_partial_blockage,eye_right_blockage,eye_right_partial_blockage,f_camera_left_column_gain,f_camera_left_digital_gain,f_camera_left_measured_brightness,f_camera_left_shutter_us,f_camera_left_target_brightness,f_camera_right_column_gain,f_camera_right_digital_gain,f_camera_right_measured_brightness,f_camera_right_shutter_us,f_camera_right_target_brightness,f_early_head_pose_confidence,f_eye_model_generation,f_frame_counter,f_frame_counter_left_camera,f_frame_counter_right_camera,f_frame_counter_virtual,f_gaze_le_result_valid,f_gaze_re_result_valid,f_head_pose_confidence,f_headpose_tracking_mode,f_le_iris_diameter,f_left_positionX0,f_left_positionX1,f_left_positionX2,f_left_positionX3,f_left_positionX4,f_left_positionX5,f_left_positionX6,f_left_positionX7,f_left_positionY0,f_left_positionY1,f_left_positionY2,f_left_positionY3,f_left_positionY4,f_left_positionY5,f_left_positionY6,f_left_positionY7,f_left_position_valid0,f_left_position_valid1,f_left_position_valid2,f_left_position_valid3,f_left_position_valid4,f_left_position_valid5,f_left_position_valid6,f_left_position_valid7,f_long_eyeclosure_counter,f_master_counter_in,f_primary_face_landmark_camera,f_raw_result_age,f_raw_result_age.1,f_re_iris_diameter,f_right_positionX0,f_right_positionX1,f_right_positionX2,f_right_positionX3,f_right_positionX4,f_right_positionX5,f_right_positionX6,f_right_positionX7,f_right_positionY0,f_right_positionY1,f_right_positionY2,f_right_positionY3,f_right_positionY4,f_right_positionY5,f_right_positionY6,f_right_positionY7,f_right_position_valid0,f_right_position_valid1,f_right_position_valid2,f_right_position_valid3,f_right_position_valid4,f_right_position_valid5,f_right_position_valid6,f_right_position_valid7,f_roi_id,f_version,gt_EyeDetection,gt_EyeLeftCameraLeft,gt_EyeLeftCameraRight,gt_EyeRightCameraLeft,gt_EyeRightCameraRight,gt_LCLE,gt_LCRE,gt_MouthNoseCameraLeft,gt_MouthNoseCameraRight,gt_RCLE,gt_RCRE,gt_S_Eye_dist,gt_S_Head_Pos_Disp_X,gt_S_Head_Pos_Disp_Y,gt_S_Head_Pos_Disp_Z,gt_S_Head_Pos_Veh_X,gt_S_Head_Pos_Veh_Y,gt_S_Head_Pos_Veh_Z,gt_S_Head_Pos_X,gt_S_Head_Pos_Y,gt_S_Head_Pos_Z,gt_S_Head_dir_h,gt_S_Head_dir_v,gt_S_Head_rot_Veh_X,gt_S_Head_rot_Veh_Y,gt_S_Head_rot_Veh_Z,gt_S_Head_rot_X,gt_S_Head_rot_Y,gt_S_Head_rot_Z,gt_S_face_detection,gt_S_glasses_detected,gt_Veh_Spd,gt_Whl_Angle,gt_abs_whl_angle_360,gt_camera_blockage_detection,gt_check_inside_angle,gt_eye_closed_org,gt_eye_closure_org,gt_eye_closure_left,gt_eye_closure_right,gt_glint_detected,gt_l_d_img0,gt_l_d_img1,gt_l_di_img0,gt_l_di_img1,gt_r_d_img0,gt_r_d_img1,gt_r_di_img0,gt_r_di_img1,gt_s_driver_id_top_1_dbid,gt_spoofing_detected,idx,mouth_nose_blockage,mouth_nose_partial_blockage,nAbsorber_Radius,nWheel_Radius,numOfDriver,org_head_pos_x,org_head_pos_y,org_head_pos_z,org_head_rot_x,org_head_rot_y,org_head_rot_z,status,testCaseUnitId,timeEnrollment,timestamp,timestamp_result_receive,drop_count,gt_eye_closed_count_org,gt_glint_detected_count_org,gt_long_eyeclosure_org,gt_eye_closed_strict_org,gt_eye_closed_AAS_org,gt_eye_closed_strict_count_org,gt_eye_closed_AAS_count_org,gt_PERCLOS_strict_org,gt_PERCLOS_AAS_org,gt_eye_closure,gt_eye_closed,gt_eye_closed_count,gt_glint_detected_count,gt_long_eyeclosure,gt_eye_closed_strict,gt_eye_closed_AAS,gt_eye_closed_strict_count,gt_eye_closed_AAS_count,gt_PERCLOS_strict,gt_PERCLOS_AAS,gt_filtered_eye_closure,gt_diff_values,eye_rsi,diff_rsi,gt_t1,gt_t2,gt_t3,gt_t4,gt_eye_blink_counter,gt_eye_blink_t_closing,gt_eye_blink_t_opening,gt_eye_blink_A_closing,gt_eye_blink_A_opening,gt_eye_blink_duration,gt_eye_blink_freq,ihm_TP_0,ihm_TP_6,ihm_TP_27,ihm_TP_delay,ihm_FP,ihm_FN,nod_TP_0,nod_TP_6,nod_TP_27,nod_TP_delay,nod_FP,nod_FN,shake_TP_0,shake_TP_6,shake_TP_27,shake_TP_delay,shake_FP,shake_FN,gt_driver_is_responsive,algo_s_driver_id_top_1_dbid,algo_s_driver_id_top_1_maxfreq,algo_s_driver_id_top_1_fill,gt_HeadOcclusion,gt_S_StWhl_adjust_occlusion,algo_t1,algo_t2,algo_t3,algo_t4,spoofing_precond,Spoofing_Availability,FaceDetection_Availability,EyeDetection_Availability,DrcamStatus_Availability,CameraBlock_Availability,CameraBlock_Scamera_Availability,EyeBlock_ELCR_Availability,EyeBlock_ELCL_Availability,EyeBlock_ERCL_Availability,EyeBlock_ERCR_Availability,MouseBlock_MNCR_Availability,MouseBlock_MNCL_Availability,GlassesBlock_Availability,StWhlBlock_Availability,StWhlBlock_HeadOcclusion_Availability,HeadPosition_VehX_Availability,HeadPosition_VehY_Availability,HeadPosition_VehZ_Availability,HeadPosition_VehX_Accuracy,HeadPosition_VehY_Accuracy,HeadPosition_VehZ_Accuracy,HeadPosition_DispX_Availability,HeadPosition_DispY_Availability,HeadPosition_DispZ_Availability,HeadPosition_DispX_Accuracy,HeadPosition_DispY_Accuracy,HeadPosition_DispZ_Accuracy,EyeDistance_Availability,EyeDistance_Accuracy,HeadRotation_RotZ_Availability,HeadRotation_RotX_Availability,HeadRotation_RotY_Availability,HeadRotation_RotZ_Accuracy,HeadRotation_RotX_Accuracy,HeadRotation_RotY_Accuracy,HeadDirection_DirH_Availability,HeadDirection_DirV_Availability,HeadDirection_DirH_Accuracy,HeadDirection_DirV_Accuracy,DetectionofTargets_Availability,HeadTrackingStatus_HTS_Availability,EyeClosure_Left_Availability,EyeClosure_Right_Availability,EyeClosure_Availability,EyeClosure_LeftConf_Availability,EyeClosure_RightConf_Availability,EyeClosure_Left_Accuracy,EyeClosure_Right_Accuracy,EyeClosure_Accuracy,GlintDetection_Availability,PerclosStrict_Availability,PerclosStrict_ClosedStrict_Availability,PerclosStrict_Accuracy,PerclosAAS_Availability,PerclosAAS_ClosedAAS_Availability,PerclosAAS_conf_Availability,PerclosAAS_Accuracy,EyeBlink_TClosing_Availability,EyeBlink_Topening_Availability,EyeBlink_AClosing_Availability,EyeBlink_Aopening_Availability,EyeBlink_Duration_Availability,EyeBlink_blinkCounter_Availability,EyeBlink_BlinkFreq_Availability,EyeBlink_BlinkConf_Availability,EyeBlink_FreqConf_Availability,EyeBlink_TClosing_Accuracy,EyeBlink_Topening_Accuracy,EyeBlink_AClosing_Accuracy,EyeBlink_Aopening_Accuracy,EyeBlink_Duration_Accuracy,EyeBlink_TClosing_Event_Accuracy,EyeBlink_Topening_Event_Accuracy,EyeBlink_AClosing_Event_Accuracy,EyeBlink_Aopening_Event_Accuracy,EyeBlink_Duration_Event_Accuracy,LongEyeClosure_Availability,LongEyeClosure_EyeClosed_Availability,IntendedHeadMovement_Availability,DriverResponsiveness_Availability,HeadPosition_DispX_early_Availability,HeadPosition_DispY_early_Availability,HeadPosition_DispZ_early_Availability,HeadPosition_DispX_early_Accuracy,HeadPosition_DispY_early_Accuracy,HeadPosition_DispZ_early_Accuracy,HeadDirection_DirH_early_Availability,HeadDirection_DirV_early_Availability,HeadDirection_DirH_early_Accuracy,HeadDirection_DirV_early_Accuracy,HeadPosition_VehX_monotrack_Accuracy,HeadPosition_VehY_monotrack_Accuracy,HeadPosition_VehZ_monotrack_Accuracy,HeadPosition_DispX_monotrack_Accuracy,HeadPosition_DispY_monotrack_Accuracy,HeadPosition_DispZ_monotrack_Accuracy,HeadDirection_DirH_monotrack_Accuracy,HeadDirection_DirV_monotrack_Accuracy,HeadPosition_VehX_blockprecond_Accuracy,HeadPosition_VehY_blockprecond_Accuracy,HeadPosition_VehZ_blockprecond_Accuracy,HeadPosition_DispX_blockprecond_Accuracy,HeadPosition_DispY_blockprecond_Accuracy,HeadPosition_DispZ_blockprecond_Accuracy,HeadDirection_DirH_blockprecond_Accuracy,HeadDirection_DirV_blockprecond_Accuracy,HeadPosition_DispX_monotrack_early_Accuracy,HeadPosition_DispY_monotrack_early_Accuracy,HeadPosition_DispZ_monotrack_early_Accuracy,HeadDirection_DirH_monotrack_early_Accuracy,HeadDirection_DirV_monotrack_early_Accuracy,HeadPosition_DispX_blockprecond_early_Accuracy,HeadPosition_DispY_blockprecond_early_Accuracy,HeadPosition_DispZ_blockprecond_early_Accuracy,HeadDirection_DirH_blockprecond_early_Accuracy,HeadDirection_DirV_blockprecond_early_Accuracy
9,,,,,1,0,0,0,0,0,0,3,7,50,50,2,0,0,0,0,,0,3,0,1,0,0,0,0,0,0,0,0,0,0.293446,0.30045,1,0.286442,1,1,0,,1,63999,17731,61,0,1,496,-46,153,1496,-438,860,-5.264772,17.100708,1012.732605,953.840576,778.873047,848.879822,994.01178,856.451538,942.203491,933.483032,270.700195,264.520477,255.380005,257.177795,452.234528,448.105774,311.89624,367.238617,1,1,1,1,1,1,1,1,746.621216,683.552673,504.149597,573.321655,712.147705,566.429321,650.048096,644.401001,262.499603,256.938141,250.485535,251.34903,449.035431,444.987793,308.719147,361.620667,1,1,1,1,1,1,1,1,6.477033,952.885071,968.408142,983.51062,998.307373,1012.414551,992.42395,972.718689,266.429718,252.295807,247.976791,252.435165,268.41214,271.177094,270.265167,1,1,1,1,1,1,1,684.151428,700.283264,715.895081,731.122131,745.792603,725.186768,704.557922,259.491547,245.012146,240.530426,245.197388,261.546509,264.35434,263.485229,1,1,1,1,1,1,1,780.004761,796.874756,814.058777,831.278076,848.308533,825.473938,802.856628,254.882843,239.830841,234.721634,238.543015,254.731796,258.756531,258.981201,1,1,1,1,1,1,1,503.152283,520.397644,537.691162,555.223816,572.481018,549.417786,526.223877,249.567062,234.436142,229.186584,233.089951,249.30513,253.397629,253.591003,1,1,1,1,1,1,1,1.506857,-0.466333,0.863633,1.494623,-0.406657,0.864354,976.75,261.125,709.381958,254.169525,813.222229,247.888885,537.5,242.5,45261,45261,45261,45261,45261,45261,,,2,0,0,0,0,0,0,0,0,0,0.666667,,0,0,0,,0,,1504,-467,864,0,-8.3,2.2,1492,-407,864,0,-8.3,2.2,50,50,0,-8.298508,2.236026,-1,-7,11.5,0,0,0,0,0,0,,0,0,0,,,1,496.312575,-45.013392,152.459991,-5.1823,17.076195,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,342128598,DRCAM_KOR40BU4578_20190219_114431_0002,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,74,2990,75,1,1.40625,76,2990,75,1,0,45261,45261,45261,20,1,1,1,0,,1011.210839,957.223726,782.072784,852.718539,988.347377,851.216581,946.537873,936.491134,270.820796,262.50051,259.370016,257.413905,450.906797,450.385882,311.873211,364.982669,1,1,1,1,1,1,1,1,0,8031033,0,36615,-1,,746.258171,684.83122,505.79308,575.329345,713.219011,569.278491,650.106132,646.241661,263.762782,255.960177,254.405328,251.849174,446.190379,446.20508,306.100368,359.811725,1,1,1,1,1,1,1,1,7,13,2,0,0,0,0,0,0,0,0,0,0,65,497.519844,-51.259709,155.8771881,1497.097576,-443.3774959,862.8989814,514.775992,-97.099709,82.435387,-5.882455699,17.3962164,1.088311934,-7.626309751,12.87718842,1.088311934,-7.626309751,12.87718842,1,0,30.4,-1.6,358.4,0,TRUE,0,,,,1,,,,,,,,,K0010,0,17,0,0,,,0,514.775992,-97.099709,82.435387,3.006567,3.473013,11.690661,0,670222,0,358526161,120047380,0,,,0,1,0,SNA,SNA,,,,0,,,0,1,0,SNA,SNA,,,,,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,0,0,0,0,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
10,1129,1634,299,800,1,,,,,,,,7,50,50,,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0.276907,0.279623,1,0.274191,1,1,0,,1,62463,17491,61,0,1,496,-44,153,1496,-436,859,-5.023449,17.111341,1008.674683,948.574097,772.79248,843.691284,986.602295,846.366089,935.093872,926.006592,269.750977,264.065979,255.18129,257.092346,453.550293,449.365234,313.789001,367.68512,1,1,1,1,1,1,1,1,743.203979,678.454346,499.020996,568.476013,704.066895,559.234985,639.914856,635.246704,262.526031,257.472382,252.282745,252.863342,449.104187,445.518005,310.249634,363.185272,1,1,1,1,1,1,1,1,7.54378,948.357422,964.846375,980.727112,996.103943,1010.81842,989.770935,968.884888,266.084869,251.410797,247.706146,252.893921,269.240601,271.336609,270.167877,1,1,1,1,1,1,1,679.345032,696.168945,712.358459,728.116699,743.061401,721.512573,700.463867,259.127289,244.003403,240.229706,245.494568,262.35379,264.521423,263.314789,1,1,1,1,1,1,1,774.166809,791.503479,808.710571,826.018921,842.937317,819.923889,796.912354,254.874832,239.461273,234.692291,239.151855,255.406921,259.549774,259.541901,1,1,1,1,1,1,1,498.836365,516.07074,533.450134,550.713135,567.647583,544.512512,521.693909,249.548813,233.943512,229.261246,233.716843,250.216187,254.323395,254.355347,1,1,1,1,1,1,1,1.505901,-0.464929,0.863232,1.495027,-0.404999,0.864075,974.5,261,706.616333,254.026001,809.888916,248.666672,534.200012,243.300003,45262,45262,,,45262,,,45262,2,0,0,0,0,0,0,0,0,0,0.684211,0,0,0,0,,0,,1504,-465,863,0,-8.1,0,1492,-405,864,0,-8.1,0,50,50,0,-8.075762,-0.014887,-1,-7.2,10.2,0,0,0,0,0,0,,0,0,0,,,,495.736191,-43.198967,152.283966,-4.980233,17.076303,1,1129,1320,299,1320,,,,,,,,,,,,,,,0,0,0,,342146585,DRCAM_KOR40BU4578_20190219_114431_0002,0,0,0,0,0,0,0,0,0,0,0,0,1,1.34375,73,2990,75,1,1.15625,74,2990,75,1,0,45262,45262,45262,21,1,1,1,0,0.011749,1008.287747,953.08059,776.646141,847.77239,979.454259,840.878202,938.13917,927.591229,270.477054,262.570008,259.789642,257.801546,451.427677,450.572131,313.755367,366.580736,1,1,1,1,1,1,1,1,0,8049467,0,35787,-1,0.012172,742.473742,680.093766,500.54089,570.217192,703.336113,558.95109,641.058389,636.75358,263.450321,256.076949,254.870264,252.284254,446.755195,446.428541,308.078337,361.48359,1,1,1,1,1,1,1,1,7,13,2,0,0,0,0,0,0,0,0,0,0,65,497.5001447,-49.49495,155.6891013,1497.073444,-441.6128893,862.7099835,514.746476,-95.33495,82.248589,-5.681507404,17.37713649,1.312317781,-7.696416538,11.58174208,1.312317781,-7.696416538,11.58174208,1,0,30.4,-1.5,358.5,0,TRUE,0,,,,1,,,,,,,,,K0010,0,18,0,0,0,1320,,514.746476,-95.33495,82.248589,3.027394,3.413829,10.405067,,670222,,358544656,120047404,0,,,0,1,0,SNA,SNA,,,,0,,,0,1,0,SNA,SNA,,,,,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,0,0,0,0,0,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
